Transaction_ID,Payment_Method,Customer_ID,_Item_Identifier,_Outlet_Identifier,Transaction_Date,Units_Sold,Unit_Price,Unit_Margin
OD-5-9627,Credit Card,211,FDW25,OUT019,17-10-2023,5,327.5622326,90.787173
OD-2-69607,Cash,485,FDW02,OUT013,18-06-2023,3,147.6781996,140.6554762
OD-4-54644,Debit Card,458,NCN53,OUT018,17-08-2022,5,23.64817326,1.054828172
OD-2-1910,Cash,311,FDP03,OUT013,07-06-2023,1,24.15452268,12.75826012
OD-4-42459,Credit Card,111,FDJ10,OUT018,21-05-2023,5,100.8737031,64.90977264
OD-5-55298,Debit Card,261,NCN53,OUT019,11-01-2023,3,47.3451192,28.97206336
OD-4-24262,Credit Card,336,DRK37,OUT018,12-06-2023,1,13.43239109,5.470614822
OD-5-14128,Credit Card,386,FDB05,OUT019,30-10-2022,4,55.01119411,10.13993218
OD-2-7115,Debit Card,100,DRE12,OUT013,12-11-2023,5,43.7959606,31.39674325
OD-5-46729,Debit Card,169,NCK06,OUT019,17-01-2023,3,51.76009174,5.495520393
OD-4-11069,Credit Card,466,NCU30,OUT018,01-06-2022,2,288.2553715,12.80789994
OD-1-7281,Credit Card,262,DRK37,OUT010,26-05-2023,3,35.22690415,26.84375332
OD-3-70616,Credit Card,205,FDW02,OUT017,31-12-2023,4,324.9458201,32.64106129
OD-3-4264,Credit Card,476,FDF50,OUT017,09-08-2022,4,83.66445872,15.14010462
OD-3-64418,Debit Card,187,NCU30,OUT017,17-10-2023,3,354.7770506,208.0321841
OD-4-45635,Debit Card,267,FDP40,OUT018,02-01-2024,2,34.42402725,29.61459513
OD-2-49044,Credit Card,202,FDU11,OUT013,23-06-2022,2,36.50426854,11.1452158
OD-4-57781,Credit Card,359,FDS45,OUT018,24-12-2023,1,131.3570042,12.14195342
OD-4-46831,Debit Card,103,NCN53,OUT018,06-04-2022,4,23.64817326,7.08340894
OD-5-40042,Debit Card,463,FDP40,OUT019,24-08-2022,2,34.88180534,23.21639052
OD-1-6560,Debit Card,282,NCU30,OUT010,27-08-2023,3,190.8290517,109.6989131
OD-1-48937,Credit Card,355,FDS45,OUT010,26-03-2023,5,149.6696002,3.272053595
OD-3-41086,Credit Card,429,FDW02,OUT017,19-01-2023,3,324.9458201,157.6957467
OD-1-55926,Credit Card,333,FDU11,OUT010,22-05-2022,4,25.26137365,0.315323382
OD-4-27824,Debit Card,353,NCK06,OUT018,29-10-2022,3,60.79252454,6.839884928
OD-4-30706,Debit Card,248,FDB05,OUT018,15-03-2023,5,78.25460112,10.26290376
OD-5-51219,Cash,141,NCK06,OUT019,25-04-2022,5,51.76009174,42.39572588
OD-4-53013,Cash,200,FDB05,OUT018,21-03-2022,5,78.25460112,40.76581008
OD-5-20018,Credit Card,157,FDF50,OUT019,28-01-2024,3,61.06231589,10.69429519
OD-2-61143,Debit Card,398,FDW25,OUT013,08-05-2022,4,224.6097496,80.22164689
OD-3-76395,Credit Card,308,FDS23,OUT017,21-05-2022,5,232.6511894,39.58869422
OD-5-44427,Credit Card,328,FDB05,OUT019,03-12-2022,4,55.01119411,23.98914353
OD-4-65762,Debit Card,454,FDX49,OUT018,10-08-2022,4,31.27872377,14.97964546
OD-2-4205,Credit Card,140,FDS23,OUT013,11-05-2022,5,242.0787751,164.978192
OD-3-27526,Credit Card,298,NCK06,OUT017,06-09-2023,5,61.5207604,18.36731286
OD-1-64463,Credit Card,228,FDW02,OUT010,10-07-2023,1,282.7576445,266.2540801
OD-5-1772,Credit Card,451,FDX49,OUT019,28-09-2022,5,68.09822206,49.33003285
OD-2-56227,Debit Card,185,DRF23,OUT013,11-09-2022,4,30.09940708,0.225899652
OD-5-47648,Credit Card,442,FDX49,OUT019,07-06-2022,5,68.09822206,11.70951763
OD-1-20309,Debit Card,401,FDW02,OUT010,04-04-2023,4,282.7576445,122.0862517
OD-2-24757,Credit Card,331,FDW25,OUT013,06-10-2023,5,224.6097496,173.4780733
OD-5-43744,Credit Card,457,FDX49,OUT019,03-02-2024,5,68.09822206,28.03528569
OD-3-12988,Debit Card,374,DRE12,OUT017,13-12-2022,1,46.75249255,38.43114293
OD-5-27923,Credit Card,264,DRK37,OUT019,31-05-2023,4,34.46407009,16.54557101
OD-1-41813,Debit Card,432,FDT48,OUT010,06-06-2022,4,458.0801032,6.279803061
OD-2-49318,Debit Card,236,FDP03,OUT013,05-12-2022,5,24.15452268,18.79388796
OD-5-45281,Debit Card,476,FDB05,OUT019,15-07-2022,4,55.01119411,22.8225413
OD-3-33439,Credit Card,458,FDU11,OUT017,11-08-2022,4,39.40097257,12.92660654
OD-5-18186,Cash,351,FDF50,OUT019,02-11-2023,3,61.06231589,10.01735696
OD-5-7605,Credit Card,293,FDF50,OUT019,21-03-2023,5,61.06231589,57.15682648
OD-4-68910,Debit Card,410,FDS45,OUT018,27-11-2023,3,131.3570042,28.89146592
OD-5-52492,Credit Card,408,NCU30,OUT019,14-12-2023,1,327.2397316,293.740332
OD-1-42888,Credit Card,161,NCK06,OUT010,31-08-2023,4,88.49748541,37.75728321
OD-5-27999,Cash,141,FDY24,OUT019,04-05-2023,5,381.3781884,65.64449351
OD-1-50995,Cash,267,FDX49,OUT010,04-02-2023,4,65.21470636,52.90306962
OD-3-6984,Cash,270,FDB05,OUT017,26-04-2023,4,56.90300263,48.68042467
OD-1-35429,Credit Card,150,FDP03,OUT010,29-12-2023,5,6.860398537,2.67520703
OD-1-69678,Credit Card,208,NCK06,OUT010,06-08-2022,1,88.49748541,68.3162836
OD-1-67074,Credit Card,362,DRK37,OUT010,18-07-2022,2,35.22690415,5.418010234
OD-5-48519,Cash,410,DRE12,OUT019,06-04-2023,1,18.82924101,0.208393505
OD-1-36084,Cash,201,FDU11,OUT010,01-08-2023,4,25.26137365,20.1975703
OD-3-42101,Cash,212,FDU11,OUT017,06-10-2022,4,39.40097257,4.210266856
OD-4-55340,Debit Card,404,FDU11,OUT018,29-08-2023,3,48.64363088,34.78146714
OD-5-22880,Cash,195,FDU11,OUT019,21-05-2022,1,28.08346112,17.01627032
OD-3-53287,Credit Card,103,FDP40,OUT017,17-07-2022,2,18.15730745,1.861021172
OD-1-27577,Cash,143,FDX49,OUT010,20-02-2024,3,65.21470636,26.93667666
OD-5-30597,Credit Card,335,FDB05,OUT019,10-11-2023,4,55.01119411,19.8846644
OD-3-49537,Debit Card,133,FDP03,OUT017,04-07-2022,1,21.09502954,10.34192078
OD-1-26708,Credit Card,294,FDB05,OUT010,03-03-2023,3,28.03477811,13.06284006
OD-4-4198,Debit Card,325,FDY24,OUT018,26-12-2023,2,318.521843,14.50071197
OD-3-76537,Cash,298,FDS23,OUT017,15-03-2022,2,232.6511894,189.7101523
OD-5-49125,Debit Card,395,FDW02,OUT019,27-02-2023,3,181.9553208,138.9254277
OD-5-57016,Debit Card,376,FDT48,OUT019,22-07-2023,1,451.8740318,428.1569751
OD-5-60471,Debit Card,279,FDT48,OUT019,22-06-2023,2,451.8740318,407.8123757
OD-5-33983,Cash,433,FDF50,OUT019,07-04-2023,3,61.06231589,48.28721886
OD-1-25769,Debit Card,129,FDP03,OUT010,10-02-2024,4,6.860398537,3.885045783
OD-1-28608,Credit Card,329,FDF50,OUT010,05-04-2023,2,26.88336657,7.802765117
OD-4-27009,Cash,363,DRE12,OUT018,01-12-2023,1,32.3065121,9.046125104
OD-4-58905,Credit Card,294,FDP03,OUT018,05-03-2022,1,6.543469643,3.111853065
OD-5-48647,Credit Card,433,FDP03,OUT019,12-09-2022,1,5.563407482,3.267574417
OD-1-24756,Debit Card,439,FDY24,OUT010,06-11-2023,5,271.9198837,220.3460559
OD-2-54909,Credit Card,116,FDU11,OUT013,02-12-2022,3,36.50426854,17.80936727
OD-1-16444,Cash,194,DRF23,OUT010,14-02-2024,3,57.71182436,15.31579951
OD-2-59032,Cash,447,NCU30,OUT013,23-07-2023,3,226.8383278,37.50670363
OD-4-72070,Debit Card,100,FDW25,OUT018,08-03-2023,5,503.1458286,365.7638123
OD-3-53430,Credit Card,329,NCU30,OUT017,19-04-2023,1,354.7770506,239.505476
OD-4-33865,Debit Card,155,FDS45,OUT018,16-10-2023,5,131.3570042,114.5616818
OD-3-40521,Cash,289,FDF50,OUT017,12-07-2023,4,83.66445872,69.61646766
OD-1-9887,Credit Card,298,FDP40,OUT010,07-02-2024,1,20.9340788,12.58515374
OD-2-54967,Debit Card,457,FDX35,OUT013,26-11-2022,5,31.36302106,24.28027446
OD-2-46764,Credit Card,363,FDW02,OUT013,21-06-2023,1,147.6781996,127.9409778
OD-2-2047,Credit Card,321,DRF23,OUT013,30-07-2022,3,30.09940708,26.43314342
OD-2-66525,Credit Card,288,FDW02,OUT013,28-02-2023,1,147.6781996,139.3144285
OD-1-33033,Cash,181,FDS23,OUT010,30-12-2022,2,313.6433547,312.4734859
OD-4-67576,Credit Card,193,DRF23,OUT018,02-12-2023,1,92.52553193,2.289389299
OD-3-48804,Cash,300,FDP40,OUT017,15-12-2023,4,18.15730745,7.917814016
OD-5-34805,Cash,194,FDX35,OUT019,17-03-2023,2,31.24733862,22.50570589
OD-2-16974,Cash,235,FDX35,OUT013,20-11-2023,2,31.36302106,22.53439541
OD-5-24982,Debit Card,445,FDU11,OUT019,31-12-2023,5,28.08346112,10.51202867
OD-2-16507,Debit Card,118,NCN53,OUT013,20-11-2023,3,44.12001739,24.0325921
OD-1-42898,Cash,299,FDX35,OUT010,30-06-2022,1,39.20682726,26.59642738
OD-1-1388,Cash,414,DRK37,OUT010,30-10-2022,2,35.22690415,15.92760499
OD-3-66559,Credit Card,237,FDF50,OUT017,18-02-2024,1,83.66445872,44.86605106
OD-3-6700,Cash,401,FDT48,OUT017,17-07-2022,3,222.2090943,140.516526
OD-4-22713,Cash,113,FDP40,OUT018,24-04-2022,5,34.42402725,2.377441935
OD-4-70324,Debit Card,208,DRK37,OUT018,12-06-2023,5,13.43239109,8.990895606
OD-2-46240,Credit Card,416,FDX35,OUT013,11-06-2023,2,31.36302106,24.71958919
OD-1-71441,Cash,477,FDS23,OUT010,26-11-2023,5,313.6433547,79.5600628
OD-5-22222,Cash,342,FDP03,OUT019,01-07-2023,2,5.563407482,0.856767839
OD-5-62678,Credit Card,383,NCU30,OUT019,07-12-2023,5,327.2397316,172.0257581
OD-4-60729,Credit Card,198,FDX49,OUT018,28-06-2023,2,31.27872377,1.952222299
OD-4-45084,Debit Card,328,NCK06,OUT018,20-11-2022,4,60.79252454,31.66908212
OD-4-9373,Cash,179,FDU11,OUT018,16-05-2022,5,48.64363088,4.167607235
OD-2-19212,Cash,282,FDW02,OUT013,13-06-2022,4,147.6781996,101.1193043
OD-5-26299,Cash,170,DRF23,OUT019,19-06-2023,1,57.34325593,15.59298409
OD-2-47331,Debit Card,338,FDW02,OUT013,09-10-2022,4,147.6781996,111.0065343
OD-1-26412,Cash,257,FDF50,OUT010,19-04-2023,1,26.88336657,4.950141062
OD-1-54204,Credit Card,403,FDX49,OUT010,10-10-2023,4,65.21470636,47.81760914
OD-2-34134,Cash,417,NCU30,OUT013,21-08-2022,5,226.8383278,75.40972641
OD-1-15245,Debit Card,396,FDP40,OUT010,18-08-2023,4,20.9340788,1.273419122
OD-3-59886,Cash,399,FDS45,OUT017,14-05-2023,5,407.2114092,382.2003181
OD-4-37705,Cash,272,FDJ10,OUT018,01-03-2023,1,100.8737031,62.16438253
OD-5-44766,Credit Card,248,NCU30,OUT019,12-01-2023,2,327.2397316,54.42449625
OD-2-22763,Cash,495,NCU30,OUT013,10-01-2023,5,226.8383278,93.03225278
OD-5-68441,Credit Card,330,FDX35,OUT019,11-10-2023,5,31.24733862,20.21097923
OD-1-7684,Credit Card,473,FDP40,OUT010,08-02-2024,3,20.9340788,5.693103864
OD-3-17655,Cash,435,FDT48,OUT017,27-09-2022,5,222.2090943,12.1383407
OD-4-60744,Debit Card,394,NCK06,OUT018,01-05-2022,1,60.79252454,12.0554001
OD-3-65613,Cash,272,FDU11,OUT017,23-05-2023,4,39.40097257,1.7840226
OD-4-29141,Cash,356,FDJ10,OUT018,20-03-2023,3,100.8737031,66.1293982
OD-4-5139,Credit Card,211,FDF50,OUT018,12-07-2022,4,53.33961269,22.77641057
OD-3-63280,Credit Card,154,FDU11,OUT017,30-10-2023,5,39.40097257,33.23221972
OD-3-13972,Debit Card,283,FDU11,OUT017,06-01-2024,4,39.40097257,5.592239515
OD-4-12093,Credit Card,145,DRF23,OUT018,07-10-2023,5,92.52553193,7.880084212
OD-3-23364,Debit Card,354,FDS45,OUT017,27-03-2022,3,407.2114092,33.56053633
OD-3-66548,Debit Card,231,DRE12,OUT017,31-05-2022,3,46.75249255,31.51150423
OD-4-22116,Debit Card,152,FDU11,OUT018,09-05-2022,2,48.64363088,41.3984781
OD-4-60400,Cash,354,DRK37,OUT018,09-12-2022,4,13.43239109,5.366269196
OD-5-56513,Debit Card,240,FDB05,OUT019,10-07-2022,2,55.01119411,0.6966651
OD-4-4835,Cash,391,FDY24,OUT018,17-11-2022,1,318.521843,174.4900173
OD-4-63770,Debit Card,420,FDU11,OUT018,24-06-2022,5,48.64363088,32.13140497
OD-3-40818,Credit Card,118,FDB05,OUT017,29-06-2023,4,56.90300263,52.98936234
OD-1-1141,Credit Card,211,DRF23,OUT010,03-06-2023,1,57.71182436,17.31736324
OD-5-64021,Debit Card,393,FDW02,OUT019,06-03-2022,2,181.9553208,135.8092219
OD-2-50753,Debit Card,488,FDX49,OUT013,25-07-2023,4,64.62947005,16.37230652
OD-2-10437,Debit Card,327,DRK37,OUT013,24-06-2022,4,31.2000117,27.01714982
OD-5-40641,Credit Card,336,FDY24,OUT019,10-03-2023,4,381.3781884,194.163561
OD-3-12625,Debit Card,129,DRE12,OUT017,06-08-2023,2,46.75249255,34.29494004
OD-5-71599,Debit Card,337,FDP03,OUT019,24-04-2023,1,5.563407482,2.703972219
OD-3-15305,Debit Card,195,FDT48,OUT017,12-11-2023,3,222.2090943,62.37936293
OD-4-41319,Debit Card,134,DRF23,OUT018,08-02-2024,2,92.52553193,39.36067637
OD-4-76196,Debit Card,432,FDP40,OUT018,27-02-2023,1,34.42402725,19.4828069
OD-5-54978,Cash,496,FDS23,OUT019,30-10-2023,2,477.3320903,468.4826972
OD-5-23191,Credit Card,304,FDP40,OUT019,05-07-2023,1,34.88180534,13.57326964
OD-4-22044,Credit Card,331,DRK37,OUT018,28-02-2022,1,13.43239109,10.86266512
OD-4-2686,Debit Card,145,NCK06,OUT018,20-12-2023,2,60.79252454,33.15017161
OD-2-58211,Cash,246,FDW02,OUT013,07-06-2023,5,147.6781996,98.59969001
OD-5-58001,Debit Card,169,FDP03,OUT019,16-07-2023,4,5.563407482,3.956573008
OD-2-69303,Cash,248,FDF50,OUT013,24-11-2022,2,43.32688484,41.68666826
OD-3-75037,Cash,327,FDY24,OUT017,18-04-2023,4,489.9469666,315.693294
OD-1-56917,Cash,121,FDP03,OUT010,04-08-2023,2,6.860398537,1.367277664
OD-2-3796,Debit Card,239,FDW25,OUT013,18-05-2022,4,224.6097496,175.0999494
OD-4-14728,Debit Card,153,FDW25,OUT018,09-09-2022,2,503.1458286,268.3041228
OD-3-64473,Credit Card,127,DRE12,OUT017,06-12-2022,3,46.75249255,35.01915105
OD-2-19276,Cash,244,NCK06,OUT013,29-12-2023,2,45.83808551,39.59899079
OD-3-20778,Credit Card,173,FDS23,OUT017,30-01-2024,5,232.6511894,30.81501999
OD-5-69753,Credit Card,377,NCK06,OUT019,01-11-2023,1,51.76009174,26.33831762
OD-4-19156,Credit Card,217,FDT48,OUT018,27-06-2023,5,370.5782602,96.59415079
OD-2-73705,Cash,209,DRE12,OUT013,03-01-2024,1,43.7959606,33.21840762
OD-1-15601,Credit Card,269,FDW02,OUT010,11-06-2023,2,282.7576445,132.0374137
OD-4-33057,Credit Card,349,FDX35,OUT018,19-12-2022,3,43.16332114,36.51956914
OD-2-60725,Credit Card,484,FDF50,OUT013,02-10-2023,5,43.32688484,28.50479545
OD-2-4298,Cash,458,FDT48,OUT013,21-09-2022,5,241.1920631,110.1519965
OD-2-20776,Cash,359,FDX35,OUT013,04-12-2022,5,31.36302106,19.8169184
OD-5-8319,Debit Card,467,FDX49,OUT019,06-02-2023,4,68.09822206,3.670805143
OD-5-66968,Cash,337,FDT48,OUT019,03-09-2023,3,451.8740318,184.2143273
OD-1-17510,Debit Card,253,FDJ10,OUT010,30-12-2023,5,30.21009824,2.475551798
OD-2-48614,Cash,468,FDX35,OUT013,09-09-2022,5,31.36302106,2.559424935
OD-2-75819,Cash,384,NCU30,OUT013,29-09-2023,2,226.8383278,43.70885831
OD-2-58301,Cash,451,FDU11,OUT013,28-05-2022,4,36.50426854,26.80933509
OD-4-24415,Credit Card,321,FDS45,OUT018,16-08-2022,2,131.3570042,53.32440991
OD-4-58420,Cash,289,FDJ10,OUT018,13-09-2022,3,100.8737031,11.29329599
OD-3-61733,Debit Card,374,FDP03,OUT017,15-09-2022,1,21.09502954,4.127996566
OD-1-50431,Credit Card,395,FDW25,OUT010,11-01-2024,1,129.6596375,35.61747643
OD-1-21935,Credit Card,161,FDS23,OUT010,08-03-2023,4,313.6433547,246.7749896
OD-2-62690,Cash,262,FDU11,OUT013,02-06-2022,4,36.50426854,33.85793507
OD-3-3033,Credit Card,407,FDU11,OUT017,15-05-2023,5,39.40097257,5.368141383
OD-3-62786,Cash,424,DRF23,OUT017,07-08-2023,3,47.62581804,34.37412515
OD-3-47296,Cash,335,FDW02,OUT017,16-03-2022,5,324.9458201,220.2762405
OD-3-71662,Credit Card,258,FDW02,OUT017,04-01-2023,4,324.9458201,226.4704891
OD-5-35570,Credit Card,370,FDJ10,OUT019,23-08-2023,2,32.19175988,2.165529131
OD-4-32790,Cash,239,DRE12,OUT018,03-02-2023,2,32.3065121,22.78413471
OD-1-45333,Credit Card,104,FDU11,OUT010,23-02-2024,1,25.26137365,18.98522683
OD-3-14496,Credit Card,232,DRK37,OUT017,03-11-2022,5,28.24807016,8.06950317
OD-4-54377,Credit Card,286,FDW02,OUT018,16-09-2023,3,307.6388341,37.40006574
OD-3-33775,Credit Card,352,FDT48,OUT017,29-07-2022,3,222.2090943,99.32404102
OD-3-25957,Credit Card,463,FDX35,OUT017,08-05-2023,3,69.72216042,35.30486859
OD-5-69614,Debit Card,284,FDJ10,OUT019,05-05-2022,3,32.19175988,16.2948876
OD-3-44137,Credit Card,268,FDW02,OUT017,25-11-2022,5,324.9458201,1.070193458
OD-2-17123,Credit Card,249,NCU30,OUT013,27-07-2023,2,226.8383278,21.63514732
OD-2-4992,Cash,151,FDF50,OUT013,01-03-2022,3,43.32688484,20.44878115
OD-2-67269,Credit Card,163,FDB05,OUT013,13-03-2023,3,67.97211434,60.47170193
OD-4-54295,Debit Card,112,FDW25,OUT018,07-07-2023,5,503.1458286,62.02661514
OD-1-46376,Debit Card,418,FDX49,OUT010,31-01-2023,3,65.21470636,33.73183119
OD-3-70430,Cash,459,FDU11,OUT017,26-12-2022,2,39.40097257,1.075425804
OD-1-1610,Credit Card,473,DRF23,OUT010,29-03-2022,4,57.71182436,46.25837007
OD-1-4768,Debit Card,156,NCK06,OUT010,13-04-2023,4,88.49748541,5.865033544
OD-3-15678,Credit Card,332,NCN53,OUT017,10-09-2022,3,49.27073874,37.81155301
OD-5-65237,Credit Card,219,FDU11,OUT019,16-04-2022,3,28.08346112,24.19940073
OD-3-3376,Debit Card,202,FDX49,OUT017,01-06-2022,1,51.27518652,31.18828085
OD-3-44421,Debit Card,365,FDF50,OUT017,11-06-2023,4,83.66445872,55.48743872
OD-5-3312,Debit Card,345,DRF23,OUT019,13-01-2024,1,57.34325593,46.73294955
OD-1-73600,Cash,333,FDY24,OUT010,03-02-2024,4,271.9198837,144.6837987
OD-1-46640,Cash,346,FDW02,OUT010,29-07-2023,2,282.7576445,127.7758525
OD-3-40428,Debit Card,323,FDX49,OUT017,05-12-2023,3,51.27518652,24.54485059
OD-4-67608,Cash,146,FDY24,OUT018,30-03-2023,1,318.521843,307.8502681
OD-2-10233,Debit Card,229,FDX35,OUT013,03-12-2022,4,31.36302106,7.016156982
OD-3-69071,Debit Card,224,FDS23,OUT017,10-04-2023,3,232.6511894,70.10567163
OD-4-2407,Cash,347,FDX49,OUT018,04-10-2023,3,31.27872377,10.64081487
OD-2-69483,Cash,383,NCU30,OUT013,10-08-2022,3,226.8383278,131.8652358
OD-5-11412,Cash,455,FDX49,OUT019,21-02-2024,4,68.09822206,10.79753849
OD-5-55398,Credit Card,480,FDS45,OUT019,04-02-2023,3,240.4747147,231.2240238
OD-1-36041,Debit Card,363,FDP03,OUT010,02-10-2023,2,6.860398537,3.57663722
OD-4-64559,Cash,117,FDY24,OUT018,04-10-2022,1,318.521843,104.8741978
OD-4-8704,Debit Card,309,FDW02,OUT018,29-07-2022,4,307.6388341,252.8350803
OD-5-52202,Cash,402,FDP40,OUT019,25-06-2023,1,34.88180534,28.55987431
OD-1-6588,Cash,456,FDW25,OUT010,06-01-2023,4,129.6596375,78.86756438
OD-1-66969,Credit Card,303,FDJ10,OUT010,30-04-2022,5,30.21009824,18.90016433
OD-5-16844,Credit Card,423,FDY24,OUT019,13-08-2022,1,381.3781884,261.5925084
OD-3-26003,Debit Card,401,FDX49,OUT017,17-12-2023,2,51.27518652,36.45365494
OD-4-7171,Credit Card,149,NCN53,OUT018,29-08-2023,1,23.64817326,4.051323041
OD-2-10691,Cash,384,FDS45,OUT013,22-12-2023,3,207.6605809,5.807764126
OD-2-63878,Cash,337,FDW25,OUT013,07-09-2022,2,224.6097496,182.3418168
OD-3-50840,Cash,138,DRF23,OUT017,13-01-2023,3,47.62581804,30.05424978
OD-3-12342,Cash,235,FDW25,OUT017,03-09-2022,3,374.2385868,308.4494808
OD-4-53566,Credit Card,455,FDX49,OUT018,10-04-2022,1,31.27872377,12.9716272
OD-2-22042,Credit Card,373,FDS45,OUT013,19-09-2022,3,207.6605809,111.1776486
OD-4-59309,Cash,289,FDY24,OUT018,21-01-2023,5,318.521843,114.4973245
OD-1-71575,Debit Card,295,FDY24,OUT010,23-10-2022,2,271.9198837,9.83763171
OD-1-6337,Debit Card,285,FDX35,OUT010,26-11-2022,1,39.20682726,17.73833053
OD-2-30744,Debit Card,140,DRE12,OUT013,25-03-2023,5,43.7959606,18.86296652
OD-5-35587,Debit Card,245,FDT48,OUT019,02-03-2022,1,451.8740318,245.1358847
OD-4-23053,Credit Card,436,FDY24,OUT018,20-01-2024,1,318.521843,132.4731698
OD-3-5213,Cash,386,FDW25,OUT017,26-05-2023,4,374.2385868,233.2066517
OD-5-21258,Cash,264,DRF23,OUT019,04-10-2023,2,57.34325593,16.4844437
OD-2-44736,Credit Card,162,FDF50,OUT013,04-02-2023,4,43.32688484,38.80504485
OD-5-49694,Credit Card,244,DRE12,OUT019,02-08-2022,3,18.82924101,10.01100941
OD-4-43882,Credit Card,279,FDX49,OUT018,17-12-2022,2,31.27872377,29.99071471
OD-4-13598,Cash,383,FDB05,OUT018,21-01-2023,1,78.25460112,47.10832015
OD-2-49222,Cash,489,FDY24,OUT013,27-09-2023,5,459.3341727,290.2906929
OD-4-7168,Debit Card,495,FDB05,OUT018,11-01-2023,5,78.25460112,45.23546923
OD-4-2659,Credit Card,324,FDU11,OUT018,25-06-2022,4,48.64363088,17.86625083
OD-2-113,Credit Card,426,FDU11,OUT013,30-10-2022,3,36.50426854,6.490476503
OD-3-30172,Cash,249,FDX49,OUT017,08-05-2023,4,51.27518652,2.923140046
OD-3-34811,Cash,224,FDW02,OUT017,25-09-2023,3,324.9458201,195.2514148
OD-5-304,Cash,340,FDB05,OUT019,07-01-2024,1,55.01119411,8.392445864
OD-1-34527,Credit Card,470,FDX35,OUT010,15-11-2023,3,39.20682726,2.192691863
OD-1-44573,Debit Card,385,FDT48,OUT010,08-02-2023,4,458.0801032,236.4982297
OD-5-31907,Credit Card,135,DRE12,OUT019,08-04-2023,4,18.82924101,5.777510546
OD-1-55397,Cash,295,DRE12,OUT010,23-02-2023,2,43.82929381,6.885448348
OD-4-8258,Credit Card,327,FDX35,OUT018,04-12-2022,2,43.16332114,40.84633266
OD-5-49056,Debit Card,314,DRF23,OUT019,10-01-2024,5,57.34325593,30.68882805
OD-1-16744,Debit Card,281,FDF50,OUT010,07-12-2022,3,26.88336657,23.8324815
OD-2-48584,Debit Card,321,FDU11,OUT013,29-10-2022,4,36.50426854,15.88493437
OD-4-42734,Debit Card,112,FDB05,OUT018,22-03-2023,2,78.25460112,58.57427839
OD-3-33943,Debit Card,291,NCK06,OUT017,09-10-2022,1,61.5207604,22.06742346
OD-2-12052,Cash,123,FDS23,OUT013,17-06-2022,1,242.0787751,42.14859543
OD-1-1164,Cash,243,FDT48,OUT010,11-04-2022,4,458.0801032,182.8127716
OD-2-8119,Cash,127,NCU30,OUT013,04-10-2022,4,226.8383278,168.2225406
OD-3-62776,Debit Card,351,FDX35,OUT017,30-07-2022,1,69.72216042,67.71220083
OD-4-5243,Credit Card,471,FDF50,OUT018,03-06-2023,5,53.33961269,21.13857479
OD-5-22782,Cash,309,FDP40,OUT019,05-08-2023,4,34.88180534,29.11451214
OD-2-38468,Debit Card,266,NCN53,OUT013,18-07-2023,1,44.12001739,40.36384804
OD-4-49456,Debit Card,434,FDF50,OUT018,08-07-2022,3,53.33961269,37.77518974
OD-3-56378,Credit Card,353,FDP03,OUT017,16-06-2022,3,21.09502954,6.262105171
OD-5-27104,Credit Card,351,FDU11,OUT019,19-09-2023,3,28.08346112,24.85655183
OD-5-48014,Credit Card,129,FDX49,OUT019,27-09-2023,4,68.09822206,11.67689733
OD-4-35231,Cash,442,FDJ10,OUT018,18-10-2022,3,100.8737031,77.71187452
OD-5-59663,Cash,410,FDX49,OUT019,12-10-2023,2,68.09822206,12.8227471
OD-4-54165,Cash,318,FDJ10,OUT018,24-12-2023,4,100.8737031,53.42861633
OD-1-32588,Debit Card,412,DRF23,OUT010,30-03-2023,2,57.71182436,54.54258247
OD-3-34967,Debit Card,114,DRK37,OUT017,23-05-2022,3,28.24807016,4.154599387
OD-2-44485,Debit Card,434,FDU11,OUT013,01-08-2023,5,36.50426854,33.50937556
OD-4-13645,Debit Card,394,NCN53,OUT018,29-05-2023,4,23.64817326,11.60859615
OD-3-71950,Credit Card,304,FDX35,OUT017,11-10-2022,2,69.72216042,14.96749478
OD-4-20177,Debit Card,462,FDB05,OUT018,06-07-2023,1,78.25460112,43.29221619
OD-1-61462,Cash,463,NCK06,OUT010,03-07-2023,3,88.49748541,45.53178163
OD-3-60901,Cash,118,DRK37,OUT017,02-03-2022,2,28.24807016,19.33181306
OD-4-22211,Cash,357,FDU11,OUT018,30-12-2023,2,48.64363088,40.94320712
OD-5-28499,Debit Card,436,FDS45,OUT019,30-01-2023,5,240.4747147,51.03405184
OD-4-12069,Credit Card,325,DRK37,OUT018,05-02-2023,4,13.43239109,2.296524094
OD-5-76394,Cash,486,NCU30,OUT019,13-07-2022,4,327.2397316,256.8897458
OD-4-10060,Credit Card,300,FDU11,OUT018,25-07-2022,2,48.64363088,10.85939695
OD-5-20020,Cash,214,FDS45,OUT019,26-02-2023,4,240.4747147,24.95244211
OD-1-32577,Cash,364,FDX49,OUT010,22-08-2022,4,65.21470636,12.19589667
OD-1-45316,Cash,223,FDS23,OUT010,28-10-2022,2,313.6433547,111.6759366
OD-5-19261,Credit Card,320,FDW02,OUT019,16-08-2022,2,181.9553208,112.1466494
OD-1-60237,Debit Card,494,FDX49,OUT010,14-12-2023,4,65.21470636,30.14012234
OD-3-9108,Credit Card,427,NCU30,OUT017,05-08-2023,2,354.7770506,324.284798
OD-5-53468,Debit Card,319,FDW02,OUT019,06-11-2023,2,181.9553208,126.7840828
